Target1,Target2,Mean
rec.motorcycles,talk.religion.misc,1.4035704352010292
rec.sport.baseball,alt.atheism,1.403151134976837
rec.sport.baseball,comp.graphics,1.4056939604910215
rec.sport.baseball,comp.os.ms-windows.misc,1.4056475329942442
rec.sport.baseball,comp.sys.ibm.pc.hardware,1.4053442284176436
rec.sport.baseball,comp.sys.mac.hardware,1.4051071007079026
rec.sport.baseball,comp.windows.x,1.40637553314812
rec.sport.baseball,misc.forsale,1.4050756109956537
rec.sport.baseball,rec.autos,1.4034968396934409
rec.sport.baseball,rec.motorcycles,1.4037267241389362
rec.sport.baseball,rec.sport.baseball,1.3872225887658451
rec.sport.baseball,rec.sport.hockey,1.3954443053088894
rec.sport.baseball,sci.crypt,1.4035310558266572
rec.sport.baseball,sci.electronics,1.404819098257196
rec.sport.baseball,sci.med,1.4045290518709326
rec.sport.baseball,sci.space,1.403967879690542
rec.sport.baseball,soc.religion.christian,1.4037315588767867
rec.sport.baseball,talk.politics.guns,1.402093192479554
rec.sport.baseball,talk.politics.mideast,1.4041105207593567
rec.sport.baseball,talk.politics.misc,1.4022398088304424
rec.sport.baseball,talk.religion.misc,1.4032891311060678
rec.sport.hockey,alt.atheism,1.40370507851176
rec.sport.hockey,comp.graphics,1.4062636120427352
rec.sport.hockey,comp.os.ms-windows.misc,1.4064724321946407
rec.sport.hockey,comp.sys.ibm.pc.hardware,1.4059210986160267
rec.sport.hockey,comp.sys.mac.hardware,1.4055449643017175
rec.sport.hockey,comp.windows.x,1.4069920752837861
rec.sport.hockey,misc.forsale,1.4051626252422798
rec.sport.hockey,rec.autos,1.4040206208885075
rec.sport.hockey,rec.motorcycles,1.4041889855329992
rec.sport.hockey,rec.sport.baseball,1.3954443053088892
rec.sport.hockey,rec.sport.hockey,1.3793086025884684
rec.sport.hockey,sci.crypt,1.4041872541106644
rec.sport.hockey,sci.electronics,1.4052668868042781
rec.sport.hockey,sci.med,1.4049949662403005
rec.sport.hockey,sci.space,1.4041914699752094
rec.sport.hockey,soc.religion.christian,1.4041484664605477
rec.sport.hockey,talk.politics.guns,1.4026684178389053
rec.sport.hockey,talk.politics.mideast,1.4045369346384589
rec.sport.hockey,talk.politics.misc,1.402519125392568
rec.sport.hockey,talk.religion.misc,1.403956233413667
sci.crypt,alt.atheism,1.3999402957867977
sci.crypt,comp.graphics,1.4023720866936944
sci.crypt,comp.os.ms-windows.misc,1.4025596102386513
sci.crypt,comp.sys.ibm.pc.hardware,1.4015656410436432
sci.crypt,comp.sys.mac.hardware,1.4018534217366618
sci.crypt,comp.windows.x,1.402169758833177
sci.crypt,misc.forsale,1.4041202744135526
sci.crypt,rec.autos,1.401908472011755
sci.crypt,rec.motorcycles,1.402921422901713
sci.crypt,rec.sport.baseball,1.4035310558266567
sci.crypt,rec.sport.hockey,1.4041872541106641
sci.crypt,sci.crypt,1.3662699612677682
sci.crypt,sci.electronics,1.4007638071856052
sci.crypt,sci.med,1.402264689255107
sci.crypt,sci.space,1.4010556625887773
sci.crypt,soc.religion.christian,1.400982895423676
sci.crypt,talk.politics.guns,1.3966803711446272
sci.crypt,talk.politics.mideast,1.4010249381367874
sci.crypt,talk.politics.misc,1.397433069648105
sci.crypt,talk.religion.misc,1.400459967857736
sci.electronics,alt.atheism,1.404433274223213
sci.electronics,comp.graphics,1.403272597190344
sci.electronics,comp.os.ms-windows.misc,1.4035575966948814
sci.electronics,comp.sys.ibm.pc.hardware,1.4014908781889122
sci.electronics,comp.sys.mac.hardware,1.401669433625467
sci.electronics,comp.windows.x,1.4041351620806863
sci.electronics,misc.forsale,1.4032152782051162
sci.electronics,rec.autos,1.4025703245403942
sci.electronics,rec.motorcycles,1.4040492014577564
